No. moves  % accept.        E_tot           E_sr
     44898    49.7514        -7083.489       -7083.489
     44900    49.7514        -7105.911       -7105.911
     44902    49.7514        -7075.918       -7075.918
     44904    49.7514        -7055.381       -7055.381
     44906    49.7513        -7047.005       -7047.005
     44908    49.7514        -7064.522       -7064.522
     44910    49.7513        -7061.852       -7061.852
     44912    49.7514        -7047.942       -7047.942
     44914    49.7514        -7060.582       -7060.582
     44916    49.7514        -7057.600       -7057.600
     44918    49.7514        -7057.847       -7057.847
     44920    49.7513        -7081.625       -7081.625
     44922    49.7513        -7040.881       -7040.881
     44924    49.7513        -7058.046       -7058.046
     44926    49.7513        -7041.544       -7041.544
     44928    49.7513        -7027.178       -7027.178
     44930    49.7513        -7059.520       -7059.520
     44932    49.7512        -7046.433       -7046.433
     44934    49.7512        -7063.398       -7063.398
     44936    49.7512        -7050.111       -7050.111
     44938    49.7512        -7045.588       -7045.588
     44940    49.7511        -7018.979       -7018.979
     44942    49.7511        -7032.780       -7032.780
     44944    49.7511        -7051.636       -7051.636
     44946    49.7511        -7037.461       -7037.461
     44948    49.7511        -7046.992       -7046.992
     44950    49.7511        -7038.773       -7038.773
     44952    49.7511        -7038.897       -7038.897
     44954    49.7511        -7049.629       -7049.629
     44956    49.7511        -7050.147       -7050.147
     44958    49.7511        -7042.000       -7042.000
     44960    49.7511        -7025.959       -7025.959
     44962    49.7511        -7009.418       -7009.418
     44964    49.7511        -7039.984       -7039.984
     44966    49.7511        -7042.297       -7042.297
     44968    49.7511        -7057.238       -7057.238
     44970    49.7511        -7086.684       -7086.684
     44972    49.7510        -7080.769       -7080.769
     44974    49.7510        -7063.870       -7063.870
     44976    49.7510        -7046.218       -7046.218
     44978    49.7510        -7051.025       -7051.025
     44980    49.7510        -7039.508       -7039.508
     44982    49.7511        -7036.546       -7036.546
     44984    49.7511        -7042.119       -7042.119
     44986    49.7511        -7061.089       -7061.089
     44988    49.7510        -7047.745       -7047.745
     44990    49.7510        -7010.020       -7010.020
     44992    49.7510        -6995.069       -6995.069
     44994    49.7510        -7002.411       -7002.411
     44996    49.7510        -7020.390       -7020.390
     44998    49.7511        -7015.526       -7015.526
     45000    49.7511        -7025.332       -7025.332
     45002    49.7511        -6992.232       -6992.232
     45004    49.7511        -6985.737       -6985.737
     45006    49.7511        -6971.838       -6971.838
     45008    49.7511        -6983.653       -6983.653
     45010    49.7510        -7002.132       -7002.132
     45012    49.7510        -7009.247       -7009.247
     45014    49.7510        -7005.776       -7005.776
     45016    49.7510        -7015.540       -7015.540
     45018    49.7511        -6980.637       -6980.637
     45020    49.7511        -6991.964       -6991.964
     45022    49.7511        -6968.212       -6968.212
     45024    49.7511        -6971.718       -6971.718
     45026    49.7512        -6978.780       -6978.780
     45028    49.7512        -6952.402       -6952.402
     45030    49.7511        -6991.508       -6991.508
     45032    49.7511        -6986.188       -6986.188
     45034    49.7512        -7014.099       -7014.099
     45036    49.7511        -7001.723       -7001.723
     45038    49.7511        -6985.101       -6985.101
     45040    49.7512        -6973.836       -6973.836
     45042    49.7511        -6973.848       -6973.848
     45044    49.7512        -6985.112       -6985.112
     45046    49.7512        -7005.838       -7005.838
     45048    49.7512        -7008.920       -7008.920
     45050    49.7512        -6976.827       -6976.827
     45052    49.7512        -6960.761       -6960.761
     45054    49.7512        -6979.975       -6979.975
     45056    49.7512        -6978.099       -6978.099
     45058    49.7512        -6982.867       -6982.867
     45060    49.7513        -6981.951       -6981.951
     45062    49.7513        -6973.520       -6973.520
     45064    49.7513        -6947.177       -6947.177
     45066    49.7513        -6951.219       -6951.219
     45068    49.7513        -6960.509       -6960.509
     45070    49.7513        -6969.079       -6969.079
     45072    49.7513        -6971.514       -6971.514
     45074    49.7513        -6983.425       -6983.425
     45076    49.7514        -6984.880       -6984.880
     45078    49.7514        -6980.753       -6980.753
     45080    49.7514        -6965.203       -6965.203
     45082    49.7515        -6984.015       -6984.015
     45084    49.7515        -7004.987       -7004.987
     45086    49.7515        -6995.859       -6995.859
     45088    49.7515        -7003.589       -7003.589
     45090    49.7515        -7008.955       -7008.955
     45092    49.7515        -6985.950       -6985.950
     45094    49.7515        -6985.907       -6985.907
     45096    49.7516        -6981.172       -6981.172
     45098    49.7516        -6978.899       -6978.899
     45100    49.7516        -6994.414       -6994.414
     45102    49.7516        -7008.754       -7008.754
     45104    49.7516        -7002.481       -7002.481
     45106    49.7516        -6989.452       -6989.452
     45108    49.7516        -6990.702       -6990.702
     45110    49.7517        -7013.881       -7013.881
     45112    49.7517        -7016.672       -7016.672
     45114    49.7517        -7026.259       -7026.259
     45116    49.7517        -7031.261       -7031.261
     45118    49.7517        -7023.881       -7023.881
     45120    49.7517        -7010.773       -7010.773
     45122    49.7517        -7006.127       -7006.127
     45124    49.7517        -7021.649       -7021.649
     45126    49.7517        -7005.044       -7005.044
     45128    49.7517        -6997.462       -6997.462
     45130    49.7517        -7003.024       -7003.024
     45132    49.7518        -6998.346       -6998.346
     45134    49.7518        -7010.604       -7010.604
     45136    49.7518        -7005.823       -7005.823
     45138    49.7518        -7004.673       -7004.673
     45140    49.7518        -7001.480       -7001.480
     45142    49.7518        -6988.331       -6988.331
     45144    49.7519        -7017.903       -7017.903
     45146    49.7518        -6986.302       -6986.302
     45148    49.7518        -6983.163       -6983.163
     45150    49.7518        -6987.229       -6987.229
     45152    49.7519        -7000.262       -7000.262
     45154    49.7519        -7003.595       -7003.595
     45156    49.7519        -6985.070       -6985.070
     45158    49.7518        -6994.567       -6994.567
     45160    49.7518        -7015.098       -7015.098
     45162    49.7519        -6989.939       -6989.939
     45164    49.7519        -6999.004       -6999.004
     45166    49.7519        -7019.904       -7019.904
     45168    49.7519        -7017.399       -7017.399
     45170    49.7519        -7037.383       -7037.383
     45172    49.7519        -7050.516       -7050.516
     45174    49.7518        -7049.186       -7049.186
     45176    49.7518        -7028.424       -7028.424
     45178    49.7518        -7036.597       -7036.597
     45180    49.7518        -7014.112       -7014.112
     45182    49.7518        -7018.321       -7018.321
     45184    49.7518        -7026.677       -7026.677
     45186    49.7518        -7038.637       -7038.637
     45188    49.7518        -7006.649       -7006.649
     45190    49.7518        -7037.178       -7037.178
     45192    49.7518        -7039.096       -7039.096
     45194    49.7518        -7034.883       -7034.883
     45196    49.7518        -7041.792       -7041.792
     45198    49.7518        -7043.538       -7043.538
     45200    49.7517        -6996.572       -6996.572
     45202    49.7517        -7014.495       -7014.495
     45204    49.7518        -7007.055       -7007.055
