No. moves  % accept.       <E_tot>         <E_sr>
     49464    49.7551        -7022.140       -7022.140
     49466    49.7551        -7022.139       -7022.139
     49468    49.7551        -7022.138       -7022.138
     49470    49.7551        -7022.136       -7022.136
     49472    49.7551        -7022.134       -7022.134
     49474    49.7551        -7022.134       -7022.134
     49476    49.7550        -7022.134       -7022.134
     49478    49.7550        -7022.135       -7022.135
     49480    49.7550        -7022.134       -7022.134
     49482    49.7551        -7022.135       -7022.135
     49484    49.7551        -7022.134       -7022.134
     49486    49.7550        -7022.133       -7022.133
     49488    49.7550        -7022.133       -7022.133
     49490    49.7550        -7022.132       -7022.132
     49492    49.7550        -7022.132       -7022.132
     49494    49.7550        -7022.134       -7022.134
     49496    49.7550        -7022.136       -7022.136
     49498    49.7550        -7022.137       -7022.137
     49500    49.7550        -7022.138       -7022.138
     49502    49.7550        -7022.138       -7022.138
     49504    49.7549        -7022.138       -7022.138
     49506    49.7550        -7022.138       -7022.138
     49508    49.7550        -7022.138       -7022.138
     49510    49.7550        -7022.141       -7022.141
     49512    49.7551        -7022.143       -7022.143
     49514    49.7550        -7022.144       -7022.144
     49516    49.7550        -7022.147       -7022.147
     49518    49.7550        -7022.150       -7022.150
     49520    49.7550        -7022.152       -7022.152
     49522    49.7551        -7022.153       -7022.153
     49524    49.7551        -7022.155       -7022.155
     49526    49.7551        -7022.158       -7022.158
     49528    49.7551        -7022.161       -7022.161
     49530    49.7550        -7022.165       -7022.165
     49532    49.7550        -7022.166       -7022.166
     49534    49.7550        -7022.167       -7022.167
     49536    49.7550        -7022.168       -7022.168
     49538    49.7550        -7022.168       -7022.168
     49540    49.7550        -7022.169       -7022.169
     49542    49.7550        -7022.169       -7022.169
     49544    49.7550        -7022.170       -7022.170
     49546    49.7550        -7022.171       -7022.171
     49548    49.7550        -7022.174       -7022.174
     49550    49.7550        -7022.177       -7022.177
     49552    49.7550        -7022.179       -7022.179
     49554    49.7550        -7022.180       -7022.180
     49556    49.7550        -7022.180       -7022.180
     49558    49.7550        -7022.179       -7022.179
     49560    49.7550        -7022.178       -7022.178
     49562    49.7550        -7022.177       -7022.177
     49564    49.7550        -7022.176       -7022.176
     49566    49.7550        -7022.174       -7022.174
     49568    49.7551        -7022.173       -7022.173
     49570    49.7550        -7022.171       -7022.171
     49572    49.7551        -7022.169       -7022.169
     49574    49.7551        -7022.167       -7022.167
     49576    49.7552        -7022.168       -7022.168
     49578    49.7552        -7022.167       -7022.167
     49580    49.7552        -7022.167       -7022.167
     49582    49.7552        -7022.167       -7022.167
     49584    49.7552        -7022.167       -7022.167
     49586    49.7552        -7022.165       -7022.165
     49588    49.7552        -7022.164       -7022.164
     49590    49.7553        -7022.162       -7022.162
     49592    49.7553        -7022.160       -7022.160
     49594    49.7552        -7022.159       -7022.159
     49596    49.7553        -7022.157       -7022.157
     49598    49.7553        -7022.157       -7022.157
     49600    49.7553        -7022.155       -7022.155
     49602    49.7553        -7022.153       -7022.153
     49604    49.7553        -7022.152       -7022.152
     49606    49.7553        -7022.151       -7022.151
     49608    49.7553        -7022.150       -7022.150
     49610    49.7553        -7022.148       -7022.148
     49612    49.7553        -7022.146       -7022.146
     49614    49.7553        -7022.145       -7022.145
     49616    49.7553        -7022.143       -7022.143
     49618    49.7553        -7022.142       -7022.142
     49620    49.7553        -7022.140       -7022.140
     49622    49.7554        -7022.140       -7022.140
     49624    49.7554        -7022.138       -7022.138
     49626    49.7554        -7022.135       -7022.135
     49628    49.7554        -7022.133       -7022.133
     49630    49.7554        -7022.133       -7022.133
     49632    49.7554        -7022.133       -7022.133
     49634    49.7554        -7022.133       -7022.133
     49636    49.7554        -7022.133       -7022.133
     49638    49.7554        -7022.134       -7022.134
     49640    49.7555        -7022.133       -7022.133
     49642    49.7555        -7022.132       -7022.132
     49644    49.7555        -7022.133       -7022.133
     49646    49.7555        -7022.133       -7022.133
     49648    49.7555        -7022.133       -7022.133
     49650    49.7555        -7022.133       -7022.133
     49652    49.7555        -7022.133       -7022.133
     49654    49.7555        -7022.134       -7022.134
     49656    49.7556        -7022.135       -7022.135
     49658    49.7556        -7022.135       -7022.135
     49660    49.7556        -7022.136       -7022.136
     49662    49.7556        -7022.136       -7022.136
     49664    49.7556        -7022.137       -7022.137
     49666    49.7555        -7022.140       -7022.140
     49668    49.7555        -7022.142       -7022.142
     49670    49.7555        -7022.143       -7022.143
     49672    49.7555        -7022.144       -7022.144
     49674    49.7556        -7022.145       -7022.145
     49676    49.7556        -7022.145       -7022.145
     49678    49.7556        -7022.144       -7022.144
     49680    49.7556        -7022.142       -7022.142
     49682    49.7556        -7022.141       -7022.141
     49684    49.7556        -7022.140       -7022.140
     49686    49.7556        -7022.139       -7022.139
     49688    49.7556        -7022.137       -7022.137
     49690    49.7556        -7022.136       -7022.136
     49692    49.7556        -7022.134       -7022.134
     49694    49.7556        -7022.133       -7022.133
     49696    49.7556        -7022.131       -7022.131
     49698    49.7557        -7022.130       -7022.130
     49700    49.7557        -7022.131       -7022.131
     49702    49.7557        -7022.132       -7022.132
     49704    49.7557        -7022.133       -7022.133
     49706    49.7557        -7022.132       -7022.132
     49708    49.7557        -7022.133       -7022.133
     49710    49.7557        -7022.133       -7022.133
     49712    49.7558        -7022.133       -7022.133
     49714    49.7558        -7022.134       -7022.134
     49716    49.7558        -7022.135       -7022.135
     49718    49.7558        -7022.137       -7022.137
     49720    49.7558        -7022.138       -7022.138
     49722    49.7558        -7022.139       -7022.139
     49724    49.7558        -7022.137       -7022.137
     49726    49.7557        -7022.137       -7022.137
     49728    49.7558        -7022.138       -7022.138
     49730    49.7558        -7022.139       -7022.139
     49732    49.7558        -7022.140       -7022.140
     49734    49.7558        -7022.141       -7022.141
     49736    49.7557        -7022.140       -7022.140
     49738    49.7558        -7022.140       -7022.140
     49740    49.7558        -7022.138       -7022.138
     49742    49.7558        -7022.137       -7022.137
     49744    49.7558        -7022.138       -7022.138
     49746    49.7558        -7022.139       -7022.139
     49748    49.7558        -7022.138       -7022.138
     49750    49.7558        -7022.137       -7022.137
     49752    49.7558        -7022.137       -7022.137
     49754    49.7558        -7022.136       -7022.136
     49756    49.7558        -7022.136       -7022.136
     49758    49.7557        -7022.137       -7022.137
     49760    49.7557        -7022.137       -7022.137
     49762    49.7558        -7022.136       -7022.136
     49764    49.7557        -7022.136       -7022.136
     49766    49.7557        -7022.136       -7022.136
     49768    49.7557        -7022.136       -7022.136
     49770    49.7557        -7022.134       -7022.134
