No. moves  % accept.       <E_tot>         <E_sr>
     27690    49.7648        -7021.397       -7021.397
     27692    49.7648        -7021.403       -7021.403
     27694    49.7648        -7021.407       -7021.407
     27696    49.7648        -7021.413       -7021.413
     27698    49.7647        -7021.420       -7021.420
     27700    49.7648        -7021.422       -7021.422
     27702    49.7648        -7021.427       -7021.427
     27704    49.7648        -7021.433       -7021.433
     27706    49.7648        -7021.435       -7021.435
     27708    49.7648        -7021.437       -7021.437
     27710    49.7647        -7021.440       -7021.440
     27712    49.7648        -7021.442       -7021.442
     27714    49.7648        -7021.440       -7021.440
     27716    49.7648        -7021.436       -7021.436
     27718    49.7648        -7021.436       -7021.436
     27720    49.7648        -7021.433       -7021.433
     27722    49.7648        -7021.434       -7021.434
     27724    49.7648        -7021.432       -7021.432
     27726    49.7647        -7021.432       -7021.432
     27728    49.7647        -7021.431       -7021.431
     27730    49.7647        -7021.431       -7021.431
     27732    49.7646        -7021.434       -7021.434
     27734    49.7646        -7021.436       -7021.436
     27736    49.7646        -7021.438       -7021.438
     27738    49.7645        -7021.441       -7021.441
     27740    49.7645        -7021.445       -7021.445
     27742    49.7644        -7021.447       -7021.447
     27744    49.7645        -7021.446       -7021.446
     27746    49.7644        -7021.447       -7021.447
     27748    49.7644        -7021.448       -7021.448
     27750    49.7643        -7021.444       -7021.444
     27752    49.7643        -7021.444       -7021.444
     27754    49.7643        -7021.440       -7021.440
     27756    49.7643        -7021.436       -7021.436
     27758    49.7643        -7021.432       -7021.432
     27760    49.7642        -7021.428       -7021.428
     27762    49.7642        -7021.422       -7021.422
     27764    49.7642        -7021.416       -7021.416
     27766    49.7642        -7021.413       -7021.413
     27768    49.7642        -7021.408       -7021.408
     27770    49.7642        -7021.404       -7021.404
     27772    49.7641        -7021.398       -7021.398
     27774    49.7641        -7021.396       -7021.396
     27776    49.7641        -7021.393       -7021.393
     27778    49.7641        -7021.394       -7021.394
     27780    49.7641        -7021.395       -7021.395
     27782    49.7641        -7021.396       -7021.396
     27784    49.7641        -7021.400       -7021.400
     27786    49.7642        -7021.401       -7021.401
     27788    49.7642        -7021.403       -7021.403
     27790    49.7642        -7021.402       -7021.402
     27792    49.7642        -7021.400       -7021.400
     27794    49.7642        -7021.400       -7021.400
     27796    49.7642        -7021.399       -7021.399
     27798    49.7642        -7021.402       -7021.402
     27800    49.7642        -7021.405       -7021.405
     27802    49.7643        -7021.406       -7021.406
     27804    49.7643        -7021.406       -7021.406
     27806    49.7643        -7021.406       -7021.406
     27808    49.7643        -7021.403       -7021.403
     27810    49.7644        -7021.403       -7021.403
     27812    49.7644        -7021.400       -7021.400
     27814    49.7644        -7021.397       -7021.397
     27816    49.7644        -7021.395       -7021.395
     27818    49.7645        -7021.391       -7021.391
     27820    49.7645        -7021.387       -7021.387
     27822    49.7646        -7021.384       -7021.384
     27824    49.7647        -7021.379       -7021.379
     27826    49.7647        -7021.373       -7021.373
     27828    49.7647        -7021.369       -7021.369
     27830    49.7647        -7021.368       -7021.368
     27832    49.7647        -7021.365       -7021.365
     27834    49.7648        -7021.363       -7021.363
     27836    49.7647        -7021.361       -7021.361
     27838    49.7648        -7021.357       -7021.357
     27840    49.7649        -7021.357       -7021.357
     27842    49.7649        -7021.357       -7021.357
     27844    49.7650        -7021.354       -7021.354
     27846    49.7649        -7021.353       -7021.353
     27848    49.7649        -7021.352       -7021.352
     27850    49.7650        -7021.348       -7021.348
     27852    49.7650        -7021.346       -7021.346
     27854    49.7651        -7021.344       -7021.344
     27856    49.7651        -7021.344       -7021.344
     27858    49.7652        -7021.341       -7021.341
     27860    49.7652        -7021.339       -7021.339
     27862    49.7652        -7021.337       -7021.337
     27864    49.7652        -7021.336       -7021.336
     27866    49.7653        -7021.335       -7021.335
     27868    49.7653        -7021.333       -7021.333
     27870    49.7653        -7021.331       -7021.331
     27872    49.7653        -7021.327       -7021.327
     27874    49.7653        -7021.324       -7021.324
     27876    49.7654        -7021.319       -7021.319
     27878    49.7654        -7021.314       -7021.314
     27880    49.7654        -7021.311       -7021.311
     27882    49.7654        -7021.306       -7021.306
     27884    49.7655        -7021.301       -7021.301
     27886    49.7655        -7021.295       -7021.295
     27888    49.7655        -7021.289       -7021.289
     27890    49.7655        -7021.285       -7021.285
     27892    49.7656        -7021.282       -7021.282
     27894    49.7655        -7021.277       -7021.277
     27896    49.7655        -7021.276       -7021.276
     27898    49.7656        -7021.273       -7021.273
     27900    49.7656        -7021.268       -7021.268
     27902    49.7656        -7021.265       -7021.265
     27904    49.7656        -7021.263       -7021.263
     27906    49.7656        -7021.263       -7021.263
     27908    49.7655        -7021.264       -7021.264
     27910    49.7656        -7021.263       -7021.263
     27912    49.7656        -7021.266       -7021.266
     27914    49.7656        -7021.267       -7021.267
     27916    49.7656        -7021.269       -7021.269
     27918    49.7655        -7021.270       -7021.270
     27920    49.7656        -7021.271       -7021.271
     27922    49.7656        -7021.273       -7021.273
     27924    49.7656        -7021.275       -7021.275
     27926    49.7656        -7021.272       -7021.272
     27928    49.7655        -7021.272       -7021.272
     27930    49.7655        -7021.270       -7021.270
     27932    49.7655        -7021.268       -7021.268
     27934    49.7654        -7021.266       -7021.266
     27936    49.7655        -7021.263       -7021.263
     27938    49.7654        -7021.262       -7021.262
     27940    49.7654        -7021.259       -7021.259
     27942    49.7654        -7021.257       -7021.257
     27944    49.7654        -7021.254       -7021.254
     27946    49.7655        -7021.249       -7021.249
     27948    49.7655        -7021.242       -7021.242
     27950    49.7656        -7021.235       -7021.235
     27952    49.7657        -7021.232       -7021.232
     27954    49.7658        -7021.227       -7021.227
     27956    49.7658        -7021.221       -7021.221
     27958    49.7658        -7021.216       -7021.216
     27960    49.7658        -7021.215       -7021.215
     27962    49.7659        -7021.212       -7021.212
     27964    49.7659        -7021.209       -7021.209
     27966    49.7659        -7021.209       -7021.209
     27968    49.7659        -7021.209       -7021.209
     27970    49.7659        -7021.211       -7021.211
     27972    49.7659        -7021.212       -7021.212
     27974    49.7658        -7021.216       -7021.216
     27976    49.7658        -7021.222       -7021.222
     27978    49.7658        -7021.225       -7021.225
     27980    49.7658        -7021.227       -7021.227
     27982    49.7659        -7021.229       -7021.229
     27984    49.7659        -7021.234       -7021.234
     27986    49.7660        -7021.241       -7021.241
     27988    49.7660        -7021.246       -7021.246
     27990    49.7660        -7021.246       -7021.246
     27992    49.7660        -7021.242       -7021.242
     27994    49.7660        -7021.240       -7021.240
     27996    49.7659        -7021.239       -7021.239
