No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     44004    96.2292    67.8916    -51.333       -51.333      6603684791.11      1741.52526      1741.52526      1741.52526
     44006    96.2294    67.8930    -51.330       -51.330      6604210656.00      1741.56962      1741.56962      1741.56962
     44008    96.2295    67.8945    -51.327       -51.327      6604736889.31      1741.61399      1741.61399      1741.61399
     44010    96.2297    67.8937    -51.325       -51.325      6605263275.50      1741.65838      1741.65838      1741.65838
     44012    96.2299    67.8951    -51.322       -51.322      6605789752.04      1741.70276      1741.70276      1741.70276
     44014    96.2300    67.8943    -51.320       -51.320      6606316425.66      1741.74715      1741.74715      1741.74715
     44016    96.2302    67.8935    -51.317       -51.317      6606842982.69      1741.79154      1741.79154      1741.79154
     44018    96.2304    67.8950    -51.314       -51.314      6607369825.72      1741.83593      1741.83593      1741.83593
     44020    96.2306    67.8941    -51.312       -51.312      6607896447.43      1741.88032      1741.88032      1741.88032
     44022    96.2307    67.8956    -51.309       -51.309      6608422815.96      1741.92469      1741.92469      1741.92469
     44024    96.2309    67.8971    -51.307       -51.307      6608948613.78      1741.96902      1741.96902      1741.96902
     44026    96.2311    67.8985    -51.304       -51.304      6609474131.60      1742.01334      1742.01334      1742.01334
     44028    96.2312    67.9000    -51.301       -51.301      6609999263.61      1742.05764      1742.05764      1742.05764
     44030    96.2314    67.9014    -51.299       -51.299      6610524656.47      1742.10195      1742.10195      1742.10195
     44032    96.2316    67.9029    -51.296       -51.296      6611050084.70      1742.14626      1742.14626      1742.14626
     44034    96.2317    67.9021    -51.294       -51.294      6611575128.36      1742.19054      1742.19054      1742.19054
     44036    96.2319    67.9035    -51.291       -51.291      6612100571.06      1742.23485      1742.23485      1742.23485
     44038    96.2321    67.9050    -51.289       -51.289      6612626172.05      1742.27916      1742.27916      1742.27916
     44040    96.2322    67.9064    -51.286       -51.286      6613151945.51      1742.32348      1742.32348      1742.32348
     44042    96.2324    67.9079    -51.283       -51.283      6613677343.23      1742.36778      1742.36778      1742.36778
     44044    96.2326    67.9094    -51.281       -51.281      6614202935.66      1742.41208      1742.41208      1742.41208
     44046    96.2327    67.9108    -51.278       -51.278      6614728580.84      1742.45639      1742.45639      1742.45639
     44048    96.2329    67.9123    -51.275       -51.275      6615254354.00      1742.50070      1742.50070      1742.50070
     44050    96.2331    67.9137    -51.273       -51.273      6615779929.54      1742.54500      1742.54500      1742.54500
     44052    96.2333    67.9152    -51.270       -51.270      6616305702.33      1742.58931      1742.58931      1742.58931
     44054    96.2334    67.9166    -51.268       -51.268      6616831447.30      1742.63361      1742.63361      1742.63361
     44056    96.2336    67.9158    -51.265       -51.265      6617357394.89      1742.67793      1742.67793      1742.67793
     44058    96.2338    67.9150    -51.262       -51.262      6617883050.86      1742.72222      1742.72222      1742.72222
     44060    96.2339    67.9142    -51.260       -51.260      6618408719.12      1742.76652      1742.76652      1742.76652
     44062    96.2341    67.9157    -51.257       -51.257      6618934706.60      1742.81083      1742.81083      1742.81083
     44064    96.2343    67.9149    -51.254       -51.254      6619460306.37      1742.85512      1742.85512      1742.85512
     44066    96.2344    67.9140    -51.252       -51.252      6619985974.90      1742.89940      1742.89940      1742.89940
     44068    96.2346    67.9110    -51.249       -51.249      6620511581.71      1742.94369      1742.94369      1742.94369
     44070    96.2348    67.9124    -51.247       -51.247      6621037168.59      1742.98797      1742.98797      1742.98797
     44072    96.2349    67.9139    -51.244       -51.244      6621562632.24      1743.03224      1743.03224      1743.03224
     44074    96.2351    67.9131    -51.242       -51.242      6622088071.51      1743.07651      1743.07651      1743.07651
     44076    96.2353    67.9145    -51.239       -51.239      6622613959.15      1743.12080      1743.12080      1743.12080
     44078    96.2354    67.9160    -51.236       -51.236      6623139621.70      1743.16508      1743.16508      1743.16508
     44080    96.2356    67.9174    -51.234       -51.234      6623665787.33      1743.20938      1743.20938      1743.20938
     44082    96.2358    67.9189    -51.231       -51.231      6624191518.25      1743.25366      1743.25366      1743.25366
     44084    96.2359    67.9203    -51.229       -51.229      6624717219.89      1743.29793      1743.29793      1743.29793
     44086    96.2361    67.9218    -51.226       -51.226      6625242946.55      1743.34221      1743.34221      1743.34221
     44088    96.2363    67.9210    -51.224       -51.224      6625768785.48      1743.38648      1743.38648      1743.38648
     44090    96.2364    67.9202    -51.221       -51.221      6626294464.49      1743.43075      1743.43075      1743.43075
     44092    96.2366    67.9194    -51.218       -51.218      6626820020.79      1743.47501      1743.47501      1743.47501
     44094    96.2368    67.9208    -51.216       -51.216      6627345744.59      1743.51928      1743.51928      1743.51928
     44096    96.2369    67.9223    -51.213       -51.213      6627871479.74      1743.56354      1743.56354      1743.56354
     44098    96.2371    67.9214    -51.211       -51.211      6628397323.74      1743.60781      1743.60781      1743.60781
     44100    96.2373    67.9229    -51.208       -51.208      6628923164.89      1743.65207      1743.65207      1743.65207
     44102    96.2374    67.9221    -51.205       -51.205      6629449124.71      1743.69634      1743.69634      1743.69634
     44104    96.2376    67.9235    -51.203       -51.203      6629975193.48      1743.74062      1743.74062      1743.74062
     44106    96.2378    67.9227    -51.200       -51.200      6630501115.50      1743.78488      1743.78488      1743.78488
     44108    96.2379    67.9242    -51.198       -51.198      6631026985.38      1743.82914      1743.82914      1743.82914
     44110    96.2381    67.9256    -51.195       -51.195      6631552800.44      1743.87340      1743.87340      1743.87340
     44112    96.2383    67.9271    -51.193       -51.193      6632078823.62      1743.91766      1743.91766      1743.91766
     44114    96.2384    67.9263    -51.190       -51.190      6632604677.51      1743.96192      1743.96192      1743.96192
     44116    96.2386    67.9277    -51.187       -51.187      6633130756.91      1744.00618      1744.00618      1744.00618
     44118    96.2388    67.9292    -51.185       -51.185      6633656472.90      1744.05042      1744.05042      1744.05042
     44120    96.2390    67.9306    -51.182       -51.182      6634182213.66      1744.09467      1744.09467      1744.09467
     44122    96.2391    67.9321    -51.180       -51.180      6634707759.13      1744.13889      1744.13889      1744.13889
     44124    96.2393    67.9313    -51.177       -51.177      6635233104.53      1744.18311      1744.18311      1744.18311
     44126    96.2394    67.9327    -51.175       -51.175      6635758733.44      1744.22734      1744.22734      1744.22734
     44128    96.2396    67.9319    -51.172       -51.172      6636284440.38      1744.27157      1744.27157      1744.27157
     44130    96.2398    67.9311    -51.169       -51.169      6636810104.65      1744.31580      1744.31580      1744.31580
     44132    96.2399    67.9303    -51.167       -51.167      6637335438.17      1744.36001      1744.36001      1744.36001
     44134    96.2401    67.9318    -51.164       -51.164      6637860842.44      1744.40422      1744.40422      1744.40422
     44136    96.2403    67.9309    -51.162       -51.162      6638386407.66      1744.44844      1744.44844      1744.44844
     44138    96.2405    67.9324    -51.159       -51.159      6638911846.19      1744.49265      1744.49265      1744.49265
     44140    96.2406    67.9338    -51.157       -51.157      6639437608.52      1744.53687      1744.53687      1744.53687
     44142    96.2408    67.9330    -51.154       -51.154      6639963488.89      1744.58110      1744.58110      1744.58110
     44144    96.2410    67.9345    -51.151       -51.151      6640488866.47      1744.62530      1744.62530      1744.62530
     44146    96.2411    67.9359    -51.149       -51.149      6641014121.13      1744.66949      1744.66949      1744.66949
     44148    96.2413    67.9374    -51.146       -51.146      6641539822.25      1744.71370      1744.71370      1744.71370
     44150    96.2415    67.9388    -51.143       -51.143      6642065607.35      1744.75792      1744.75792      1744.75792
     44152    96.2416    67.9403    -51.140       -51.140      6642591494.80      1744.80214      1744.80214      1744.80214
     44154    96.2418    67.9395    -51.137       -51.137      6643117335.44      1744.84635      1744.84635      1744.84635
