No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     26820    93.9565    62.0805    -83.504       -83.504      2615498683.52      1310.34480      1310.34480      1310.34480
     26822    93.9569    62.0834    -83.495       -83.495      2615881209.30      1310.40303      1310.40303      1310.40303
     26824    93.9574    62.0862    -83.487       -83.487      2616264098.23      1310.46129      1310.46129      1310.46129
     26826    93.9578    62.0890    -83.478       -83.478      2616646603.49      1310.51950      1310.51950      1310.51950
     26828    93.9583    62.0918    -83.469       -83.469      2617029222.08      1310.57773      1310.57773      1310.57773
     26830    93.9587    62.0909    -83.461       -83.461      2617411920.83      1310.63595      1310.63595      1310.63595
     26832    93.9591    62.0900    -83.452       -83.452      2617794383.04      1310.69415      1310.69415      1310.69415
     26834    93.9596    62.0929    -83.443       -83.443      2618177324.83      1310.75240      1310.75240      1310.75240
     26836    93.9600    62.0882    -83.434       -83.434      2618560175.64      1310.81062      1310.81062      1310.81062
     26838    93.9605    62.0873    -83.425       -83.425      2618943081.79      1310.86886      1310.86886      1310.86886
     26840    93.9609    62.0902    -83.416       -83.416      2619325965.41      1310.92708      1310.92708      1310.92708
     26842    93.9614    62.0930    -83.407       -83.407      2619709348.49      1310.98535      1310.98535      1310.98535
     26844    93.9618    62.0921    -83.398       -83.398      2620092927.88      1311.04364      1311.04364      1311.04364
     26846    93.9623    62.0949    -83.389       -83.389      2620476686.34      1311.10194      1311.10194      1311.10194
     26848    93.9627    62.0940    -83.381       -83.381      2620860404.20      1311.16023      1311.16023      1311.16023
     26850    93.9631    62.0894    -83.372       -83.372      2621244030.98      1311.21850      1311.21850      1311.21850
     26852    93.9636    62.0848    -83.363       -83.363      2621627566.69      1311.27677      1311.27677      1311.27677
     26854    93.9640    62.0839    -83.354       -83.354      2622010769.56      1311.33499      1311.33499      1311.33499
     26856    93.9645    62.0830    -83.346       -83.346      2622393953.70      1311.39321      1311.39321      1311.39321
     26858    93.9649    62.0821    -83.337       -83.337      2622777027.57      1311.45142      1311.45142      1311.45142
     26860    93.9653    62.0849    -83.328       -83.328      2623160086.71      1311.50961      1311.50961      1311.50961
     26862    93.9658    62.0877    -83.319       -83.319      2623543272.20      1311.56782      1311.56782      1311.56782
     26864    93.9662    62.0905    -83.311       -83.311      2623926615.51      1311.62604      1311.62604      1311.62604
     26866    93.9667    62.0859    -83.302       -83.302      2624309867.91      1311.68424      1311.68424      1311.68424
     26868    93.9671    62.0850    -83.293       -83.293      2624693072.47      1311.74243      1311.74243      1311.74243
     26870    93.9675    62.0841    -83.285       -83.285      2625076395.82      1311.80063      1311.80063      1311.80063
     26872    93.9680    62.0869    -83.276       -83.276      2625460122.70      1311.85887      1311.85887      1311.85887
     26874    93.9684    62.0860    -83.268       -83.268      2625844019.68      1311.91712      1311.91712      1311.91712
     26876    93.9689    62.0851    -83.259       -83.259      2626227968.13      1311.97538      1311.97538      1311.97538
     26878    93.9693    62.0880    -83.251       -83.251      2626611820.47      1312.03361      1312.03361      1312.03361
     26880    93.9698    62.0871    -83.242       -83.242      2626995852.88      1312.09187      1312.09187      1312.09187
     26882    93.9702    62.0899    -83.233       -83.233      2627380368.14      1312.15016      1312.15016      1312.15016
     26884    93.9706    62.0927    -83.224       -83.224      2627764905.76      1312.20846      1312.20846      1312.20846
     26886    93.9711    62.0955    -83.215       -83.215      2628149523.24      1312.26676      1312.26676      1312.26676
     26888    93.9715    62.0983    -83.206       -83.206      2628534165.95      1312.32505      1312.32505      1312.32505
     26890    93.9720    62.0974    -83.197       -83.197      2628918707.10      1312.38333      1312.38333      1312.38333
     26892    93.9724    62.1003    -83.189       -83.189      2629302865.47      1312.44157      1312.44157      1312.44157
     26894    93.9728    62.1031    -83.180       -83.180      2629687103.96      1312.49981      1312.49981      1312.49981
     26896    93.9733    62.1059    -83.171       -83.171      2630071624.24      1312.55808      1312.55808      1312.55808
     26898    93.9737    62.1050    -83.162       -83.162      2630456020.04      1312.61633      1312.61633      1312.61633
     26900    93.9742    62.1041    -83.153       -83.153      2630840240.41      1312.67456      1312.67456      1312.67456
     26902    93.9746    62.1069    -83.145       -83.145      2631224696.69      1312.73280      1312.73280      1312.73280
     26904    93.9751    62.1060    -83.136       -83.136      2631609264.92      1312.79106      1312.79106      1312.79106
     26906    93.9755    62.1088    -83.127       -83.127      2631994275.55      1312.84935      1312.84935      1312.84935
     26908    93.9759    62.1079    -83.118       -83.118      2632379287.86      1312.90764      1312.90764      1312.90764
     26910    93.9764    62.1070    -83.110       -83.110      2632764490.14      1312.96594      1312.96594      1312.96594
     26912    93.9768    62.1098    -83.101       -83.101      2633150017.24      1313.02428      1313.02428      1313.02428
     26914    93.9773    62.1127    -83.093       -83.093      2633535846.30      1313.08264      1313.08264      1313.08264
     26916    93.9777    62.1155    -83.084       -83.084      2633922079.93      1313.14103      1313.14103      1313.14103
     26918    93.9781    62.1146    -83.075       -83.075      2634308530.89      1313.19945      1313.19945      1313.19945
     26920    93.9786    62.1137    -83.067       -83.067      2634694910.14      1313.25785      1313.25785      1313.25785
     26922    93.9790    62.1165    -83.058       -83.058      2635081364.40      1313.31625      1313.31625      1313.31625
     26924    93.9795    62.1156    -83.049       -83.049      2635468059.70      1313.37468      1313.37468      1313.37468
     26926    93.9799    62.1184    -83.041       -83.041      2635855163.96      1313.43314      1313.43314      1313.43314
     26928    93.9803    62.1175    -83.032       -83.032      2636242412.03      1313.49162      1313.49162      1313.49162
     26930    93.9808    62.1203    -83.024       -83.024      2636629701.42      1313.55009      1313.55009      1313.55009
     26932    93.9812    62.1231    -83.015       -83.015      2637017288.32      1313.60859      1313.60859      1313.60859
     26934    93.9817    62.1222    -83.007       -83.007      2637404980.32      1313.66709      1313.66709      1313.66709
     26936    93.9821    62.1250    -82.998       -82.998      2637792818.77      1313.72561      1313.72561      1313.72561
     26938    93.9825    62.1241    -82.989       -82.989      2638180899.53      1313.78414      1313.78414      1313.78414
     26940    93.9830    62.1232    -82.981       -82.981      2638568561.31      1313.84263      1313.84263      1313.84263
     26942    93.9834    62.1260    -82.972       -82.972      2638956452.21      1313.90114      1313.90114      1313.90114
     26944    93.9839    62.1289    -82.964       -82.964      2639344880.28      1313.95969      1313.95969      1313.95969
     26946    93.9843    62.1317    -82.955       -82.955      2639733726.06      1314.01829      1314.01829      1314.01829
     26948    93.9847    62.1345    -82.946       -82.946      2640122336.93      1314.07686      1314.07686      1314.07686
     26950    93.9852    62.1336    -82.938       -82.938      2640510532.08      1314.13538      1314.13538      1314.13538
     26952    93.9856    62.1327    -82.930       -82.930      2640898626.79      1314.19388      1314.19388      1314.19388
     26954    93.9860    62.1318    -82.921       -82.921      2641286750.69      1314.25239      1314.25239      1314.25239
     26956    93.9865    62.1309    -82.913       -82.913      2641674999.98      1314.31090      1314.31090      1314.31090
     26958    93.9869    62.1337    -82.904       -82.904      2642063301.65      1314.36941      1314.36941      1314.36941
     26960    93.9874    62.1291    -82.896       -82.896      2642451511.74      1314.42791      1314.42791      1314.42791
     26962    93.9878    62.1282    -82.887       -82.887      2642839797.90      1314.48641      1314.48641      1314.48641
     26964    93.9882    62.1310    -82.879       -82.879      2643227863.77      1314.54489      1314.54489      1314.54489
     26966    93.9887    62.1338    -82.870       -82.870      2643616163.19      1314.60338      1314.60338      1314.60338
     26968    93.9891    62.1329    -82.862       -82.862      2644004395.85      1314.66187      1314.66187      1314.66187
     26970    93.9895    62.1357    -82.853       -82.853      2644392540.73      1314.72034      1314.72034      1314.72034
