No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     30008    94.8589    63.4864    -70.305       -70.305      4253804199.04      1395.97413      1385.54084      1866.86327
     30010    94.8592    63.4888    -70.299       -70.299      4254356017.27      1396.02906      1385.59536      1866.93673
     30012    94.8596    63.4879    -70.293       -70.293      4254907786.44      1396.08399      1385.64988      1867.01018
     30014    94.8599    63.4904    -70.287       -70.287      4255459214.02      1396.13888      1385.70436      1867.08359
     30016    94.8602    63.4928    -70.280       -70.280      4256011276.98      1396.19382      1385.75889      1867.15706
     30018    94.8606    63.4952    -70.274       -70.274      4256563334.63      1396.24875      1385.81341      1867.23052
     30020    94.8609    63.4977    -70.268       -70.268      4257115496.87      1396.30369      1385.86793      1867.30398
     30022    94.8612    63.4968    -70.262       -70.262      4257667473.94      1396.35860      1385.92244      1867.37743
     30024    94.8616    63.4959    -70.256       -70.256      4258219406.04      1396.41352      1385.97694      1867.45086
     30026    94.8619    63.4983    -70.249       -70.249      4258770981.36      1396.46840      1386.03142      1867.52426
     30028    94.8622    63.5007    -70.243       -70.243      4259322588.80      1396.52329      1386.08589      1867.59766
     30030    94.8626    63.5032    -70.237       -70.237      4259873939.85      1396.57815      1386.14034      1867.67103
     30032    94.8629    63.5023    -70.231       -70.231      4260425525.11      1396.63302      1386.19481      1867.74441
     30034    94.8633    63.5014    -70.224       -70.224      4260976794.66      1396.68787      1386.24925      1867.81776
     30036    94.8636    63.5038    -70.218       -70.218      4261528010.04      1396.74272      1386.30368      1867.89111
     30038    94.8639    63.5062    -70.212       -70.212      4262079700.61      1396.79759      1386.35814      1867.96448
     30040    94.8643    63.5053    -70.206       -70.206      4262631265.27      1396.85244      1386.41259      1868.03785
     30042    94.8646    63.5078    -70.200       -70.200      4263183372.21      1396.90734      1386.46707      1868.11126
     30044    94.8650    63.5069    -70.194       -70.194      4263735356.07      1396.96221      1386.52154      1868.18465
     30046    94.8653    63.5093    -70.187       -70.187      4264287727.98      1397.01712      1386.57603      1868.25807
     30048    94.8656    63.5084    -70.181       -70.181      4264840270.51      1397.07202      1386.63053      1868.33150
     30050    94.8660    63.5075    -70.175       -70.175      4265392861.49      1397.12693      1386.68503      1868.40493
     30052    94.8663    63.5099    -70.169       -70.169      4265945276.35      1397.18183      1386.73951      1868.47834
     30054    94.8666    63.5090    -70.163       -70.163      4266497536.07      1397.23671      1386.79398      1868.55173
     30056    94.8670    63.5114    -70.157       -70.157      4267049511.07      1397.29156      1386.84843      1868.62509
     30058    94.8673    63.5139    -70.151       -70.151      4267601664.81      1397.34643      1386.90288      1868.69846
     30060    94.8676    63.5130    -70.144       -70.144      4268153338.65      1397.40126      1386.95730      1868.77178
     30062    94.8680    63.5121    -70.138       -70.138      4268704470.05      1397.45605      1387.01168      1868.84506
     30064    94.8683    63.5078    -70.132       -70.132      4269255491.58      1397.51082      1387.06605      1868.91831
     30066    94.8687    63.5103    -70.126       -70.126      4269806871.40      1397.56562      1387.12044      1868.99160
     30068    94.8690    63.5094    -70.120       -70.120      4270357857.14      1397.62039      1387.17480      1869.06484
     30070    94.8693    63.5085    -70.114       -70.114      4270908830.17      1397.67516      1387.22915      1869.13808
     30072    94.8697    63.5109    -70.107       -70.107      4271460119.75      1397.72994      1387.28353      1869.21134
     30074    94.8700    63.5133    -70.101       -70.101      4272011766.99      1397.78474      1387.33792      1869.28463
     30076    94.8703    63.5158    -70.095       -70.095      4272563559.97      1397.83955      1387.39232      1869.35792
     30078    94.8707    63.5182    -70.089       -70.089      4273115021.38      1397.89433      1387.44669      1869.43118
     30080    94.8710    63.5173    -70.083       -70.083      4273666680.21      1397.94912      1387.50107      1869.50446
     30082    94.8713    63.5131    -70.076       -70.076      4274218229.16      1398.00390      1387.55545      1869.57772
     30084    94.8717    63.5155    -70.070       -70.070      4274770028.76      1398.05870      1387.60983      1869.65100
     30086    94.8720    63.5146    -70.064       -70.064      4275321398.03      1398.11346      1387.66418      1869.72423
     30088    94.8723    63.5137    -70.058       -70.058      4275872828.77      1398.16822      1387.71854      1869.79746
     30090    94.8727    63.5128    -70.052       -70.052      4276424568.39      1398.22300      1387.77290      1869.87072
     30092    94.8730    63.5152    -70.046       -70.046      4276975927.30      1398.27775      1387.82725      1869.94394
     30094    94.8734    63.5176    -70.040       -70.040      4277527654.53      1398.33252      1387.88161      1870.01719
     30096    94.8737    63.5201    -70.033       -70.033      4278079402.88      1398.38729      1387.93597      1870.09043
     30098    94.8740    63.5192    -70.027       -70.027      4278631065.13      1398.44205      1387.99032      1870.16366
     30100    94.8744    63.5216    -70.021       -70.021      4279182832.55      1398.49681      1388.04467      1870.23690
     30102    94.8747    63.5207    -70.015       -70.015      4279734858.56      1398.55159      1388.09904      1870.31015
     30104    94.8750    63.5198    -70.009       -70.009      4280287103.35      1398.60638      1388.15341      1870.38342
     30106    94.8754    63.5222    -70.003       -70.003      4280839331.05      1398.66116      1388.20779      1870.45668
     30108    94.8757    63.5213    -69.997       -69.997      4281391010.77      1398.71590      1388.26212      1870.52989
     30110    94.8760    63.5204    -69.990       -69.990      4281942499.67      1398.77063      1388.31644      1870.60307
     30112    94.8764    63.5195    -69.984       -69.984      4282494264.42      1398.82537      1388.37077      1870.67628
     30114    94.8767    63.5219    -69.978       -69.978      4283046204.73      1398.88012      1388.42511      1870.74949
     30116    94.8770    63.5244    -69.972       -69.972      4283598717.39      1398.93490      1388.47948      1870.82276
     30118    94.8774    63.5268    -69.966       -69.966      4284150536.26      1398.98963      1388.53381      1870.89595
     30120    94.8777    63.5259    -69.959       -69.959      4284702688.71      1399.04439      1388.58815      1870.96917
     30122    94.8780    63.5250    -69.953       -69.953      4285255067.28      1399.09915      1388.64250      1871.04241
     30124    94.8784    63.5274    -69.947       -69.947      4285807416.86      1399.15391      1388.69685      1871.11564
     30126    94.8787    63.5298    -69.941       -69.941      4286360349.43      1399.20870      1388.75123      1871.18891
     30128    94.8791    63.5289    -69.935       -69.935      4286913134.67      1399.26348      1388.80560      1871.26217
     30130    94.8794    63.5314    -69.928       -69.928      4287466080.65      1399.31826      1388.85998      1871.33544
     30132    94.8797    63.5271    -69.922       -69.922      4288018916.76      1399.37304      1388.91435      1871.40869
     30134    94.8801    63.5296    -69.916       -69.916      4288571560.09      1399.42780      1388.96870      1871.48192
     30136    94.8804    63.5320    -69.909       -69.909      4289123896.07      1399.48253      1389.02302      1871.55511
     30138    94.8807    63.5344    -69.903       -69.903      4289676248.63      1399.53726      1389.07734      1871.62831
     30140    94.8811    63.5368    -69.897       -69.897      4290228622.44      1399.59199      1389.13167      1871.70150
     30142    94.8814    63.5359    -69.891       -69.891      4290781119.62      1399.64673      1389.18599      1871.77470
     30144    94.8817    63.5383    -69.884       -69.884      4291333067.76      1399.70142      1389.24028      1871.84784
     30146    94.8821    63.5375    -69.878       -69.878      4291885042.21      1399.75612      1389.29456      1871.92098
     30148    94.8824    63.5399    -69.872       -69.872      4292437246.64      1399.81082      1389.34886      1871.99414
     30150    94.8827    63.5390    -69.866       -69.866      4292989334.63      1399.86551      1389.40314      1872.06728
     30152    94.8831    63.5381    -69.860       -69.860      4293541285.01      1399.92019      1389.45741      1872.14041
     30154    94.8834    63.5372    -69.854       -69.854      4294092870.49      1399.97485      1389.51166      1872.21350
     30156    94.8837    63.5396    -69.848       -69.848      4294644500.59      1400.02950      1389.56590      1872.28658
     30158    94.8841    63.5387    -69.842       -69.842      4295196399.53      1400.08416      1389.62016      1872.35969
