No. moves  % accept.   % accept. vol.   <E_tot>      <E_sr>    <Vol>      <Lx>     <Ly>    <Lz>
     10592    86.0372    54.7772    -301.513       -301.513      598243879.15      766.57219      760.84295      1025.15185
     10594    86.0394    54.7763    -301.437       -301.437      598387602.83      766.63266      760.90297      1025.23272
     10596    86.0415    54.7754    -301.342       -301.342      598531681.64      766.69327      760.96313      1025.31377
     10598    86.0436    54.7745    -301.266       -301.266      598676920.65      766.75434      761.02374      1025.39543
     10600    86.0457    54.7830    -301.200       -301.200      598822209.97      766.81541      761.08435      1025.47711
     10602    86.0478    54.7821    -301.131       -301.131      598968336.78      766.87681      761.14530      1025.55923
     10604    86.0500    54.7906    -301.051       -301.051      599113490.22      766.93781      761.20584      1025.64080
     10606    86.0520    54.7897    -300.978       -300.978      599257668.40      766.99839      761.26597      1025.72182
     10608    86.0541    54.7888    -300.921       -300.921      599402146.82      767.05909      761.32621      1025.80298
     10610    86.0562    54.7974    -300.859       -300.859      599547857.56      767.12027      761.38694      1025.88481
     10612    86.0584    54.8059    -300.795       -300.795      599693807.32      767.18154      761.44775      1025.96674
     10614    86.0605    54.8050    -300.759       -300.759      599841091.49      767.24334      761.50908      1026.04938
     10616    86.0625    54.7946    -300.721       -300.721      599987419.26      767.30473      761.57002      1026.13149
     10618    86.0647    54.7843    -300.666       -300.666      600132799.93      767.36573      761.63056      1026.21307
     10620    86.0668    54.7740    -300.606       -300.606      600277242.66      767.42634      761.69072      1026.29412
     10622    86.0689    54.7731    -300.527       -300.527      600422216.03      767.48715      761.75107      1026.37544
     10624    86.0710    54.7816    -300.447       -300.447      600567251.74      767.54797      761.81144      1026.45678
     10626    86.0731    54.7901    -300.371       -300.371      600713642.92      767.60933      761.87234      1026.53883
     10628    86.0753    54.7892    -300.299       -300.299      600860149.09      767.67072      761.93327      1026.62094
     10630    86.0774    54.7977    -300.250       -300.250      601008117.74      767.73270      761.99478      1026.70381
     10632    86.0795    54.8062    -300.180       -300.180      601156396.04      767.79478      762.05641      1026.78684
     10634    86.0816    54.7959    -300.113       -300.113      601303738.84      767.85648      762.11764      1026.86935
     10636    86.0837    54.7856    -300.051       -300.051      601450154.95      767.91778      762.17849      1026.95134
     10638    86.0857    54.7847    -300.001       -300.001      601596731.26      767.97914      762.23939      1027.03339
     10640    86.0879    54.7932    -299.939       -299.939      601744900.67      768.04113      762.30092      1027.11629
     10642    86.0901    54.8017    -299.866       -299.866      601893425.08      768.10326      762.36257      1027.19937
     10644    86.0922    54.8008    -299.788       -299.788      602042205.79      768.16547      762.42432      1027.28257
     10646    86.0943    54.8093    -299.713       -299.713      602193686.80      768.22876      762.48714      1027.36721
     10648    86.0964    54.7990    -299.640       -299.640      602344232.75      768.29166      762.54957      1027.45133
     10650    86.0986    54.8075    -299.582       -299.582      602495059.52      768.35466      762.61210      1027.53558
     10652    86.1007    54.8160    -299.527       -299.527      602648655.68      768.41876      762.67572      1027.62131
     10654    86.1028    54.8057    -299.468       -299.468      602801312.42      768.48248      762.73896      1027.70651
     10656    86.1049    54.8142    -299.411       -299.411      602954887.10      768.54655      762.80255      1027.79219
     10658    86.1071    54.8133    -299.344       -299.344      603109326.93      768.61095      762.86647      1027.87832
     10660    86.1092    54.8218    -299.248       -299.248      603264444.23      768.67561      762.93065      1027.96480
     10662    86.1113    54.8115    -299.153       -299.153      603418624.26      768.73989      762.99445      1028.05075
     10664    86.1134    54.8106    -299.066       -299.066      603571862.76      768.80377      763.05785      1028.13618
     10666    86.1156    54.8097    -298.997       -298.997      603723951.21      768.86717      763.12078      1028.22097
     10668    86.1177    54.8088    -298.929       -298.929      603875496.30      768.93034      763.18348      1028.30545
     10670    86.1197    54.8079    -298.852       -298.852      604028016.18      768.99389      763.24655      1028.39044
     10672    86.1218    54.8163    -298.775       -298.775      604179589.38      769.05705      763.30924      1028.47490
     10674    86.1238    54.8154    -298.715       -298.715      604329937.19      769.11970      763.37142      1028.55869
     10676    86.1260    54.8239    -298.672       -298.672      604482383.11      769.18318      763.43443      1028.64358
     10678    86.1281    54.8324    -298.613       -298.613      604634154.45      769.24638      763.49716      1028.72810
     10680    86.1302    54.8315    -298.542       -298.542      604786290.18      769.30971      763.56001      1028.81279
     10682    86.1323    54.8399    -298.477       -298.477      604940287.23      769.37378      763.62360      1028.89846
     10684    86.1344    54.8484    -298.415       -298.415      605095840.55      769.43845      763.68779      1028.98496
     10686    86.1365    54.8475    -298.366       -298.366      605250452.52      769.50274      763.75160      1029.07093
     10688    86.1385    54.8466    -298.325       -298.325      605405808.22      769.56731      763.81568      1029.15728
     10690    86.1405    54.8550    -298.290       -298.290      605562200.06      769.63228      763.88017      1029.24416
     10692    86.1426    54.8541    -298.238       -298.238      605718274.75      769.69711      763.94451      1029.33086
     10694    86.1447    54.8438    -298.187       -298.187      605873449.87      769.76156      764.00849      1029.41706
     10696    86.1467    54.8429    -298.114       -298.114      606028791.89      769.82607      764.07251      1029.50333
     10698    86.1488    54.8514    -298.070       -298.070      606185749.92      769.89122      764.13717      1029.59044
     10700    86.1508    54.8598    -298.026       -298.026      606344715.44      769.95715      764.20261      1029.67861
     10702    86.1529    54.8682    -297.960       -297.960      606502777.06      770.02270      764.26767      1029.76628
     10704    86.1550    54.8580    -297.896       -297.896      606659940.60      770.08788      764.33237      1029.85345
     10706    86.1571    54.8571    -297.826       -297.826      606815973.32      770.15260      764.39660      1029.94000
     10708    86.1592    54.8562    -297.769       -297.769      606972918.39      770.21767      764.46119      1030.02702
     10710    86.1613    54.8553    -297.698       -297.698      607129010.27      770.28239      764.52542      1030.11356
     10712    86.1634    54.8450    -297.610       -297.610      607284225.23      770.34674      764.58929      1030.19962
     10714    86.1655    54.8441    -297.543       -297.543      607438240.36      770.41059      764.65267      1030.28502
     10716    86.1676    54.8526    -297.479       -297.479      607593248.52      770.47484      764.71643      1030.37093
     10718    86.1696    54.8610    -297.415       -297.415      607749676.98      770.53963      764.78074      1030.45758
     10720    86.1718    54.8601    -297.341       -297.341      607906655.59      770.60463      764.84525      1030.54451
     10722    86.1738    54.8685    -297.254       -297.254      608064433.97      770.66993      764.91007      1030.63184
     10724    86.1760    54.8676    -297.186       -297.186      608221493.74      770.73494      764.97459      1030.71877
