No. moves  % accept.   % acc. vol.    E_tot          E_sr          Vol       Lx        Ly        Lz
     8884    84.0227        54.1085         -445.927      -445.927     393297663.07  666.67590  661.69327  891.55860
     8886    84.0253        54.0963         -443.163      -443.163     393297663.07  666.67590  661.69327  891.55860
     8888    84.0280        54.0954         -446.238      -446.238     393474788.42  666.77597  661.79259  891.69242
     8890    84.0305        54.0945         -447.133      -447.133     393895204.36  667.01336  662.02821  892.00989
     8892    84.0331        54.0936         -452.260      -452.260     393816675.26  666.96903  661.98421  891.95061
     8894    84.0356        54.1039         -446.472      -446.472     393948959.29  667.04370  662.05832  892.05047
     8896    84.0383        54.1030         -448.720      -448.720     394112821.99  667.13617  662.15010  892.17413
     8898    84.0409        54.1133         -452.628      -452.628     394862155.46  667.55872  662.56949  892.73921
     8900    84.0436        54.1124         -456.574      -456.574     395166654.90  667.73027  662.73976  892.96863
     8902    84.0461        54.1002         -453.034      -453.034     395166654.90  667.73027  662.73976  892.96863
     8904    84.0486        54.0993         -449.622      -449.622     395599002.31  667.97370  662.98137  893.29417
     8906    84.0512        54.1096         -447.236      -447.236     395754968.73  668.06147  663.06848  893.41155
     8908    84.0538        54.1199         -446.358      -446.358     396002764.92  668.20087  663.20685  893.59798
     8910    84.0563        54.1077         -454.631      -454.631     396002764.92  668.20087  663.20685  893.59798
     8912    84.0590        54.1180         -452.545      -452.545     396569081.23  668.51925  663.52284  894.02375
     8914    84.0615        54.1283         -449.976      -449.976     397062503.86  668.79640  663.79792  894.39439
     8916    84.0640        54.1274         -449.002      -449.002     397497973.84  669.04080  664.04050  894.72124
     8918    84.0667        54.1265         -454.616      -454.616     397734884.01  669.17370  664.17240  894.89895
     8920    84.0693        54.1368         -451.400      -451.400     398535195.38  669.62223  664.61758  895.49878
     8922    84.0718        54.1471         -450.625      -450.625     398996465.52  669.88047  664.87389  895.84414
     8924    84.0743        54.1461         -453.324      -453.324     399206792.29  669.99816  664.99070  896.00152
     8926    84.0770        54.1564         -439.635      -439.635     399375085.15  670.09229  665.08413  896.12741
     8928    84.0797        54.1667         -433.577      -433.577     400096834.49  670.49571  665.48453  896.66691
     8930    84.0823        54.1769         -437.274      -437.274     400422715.13  670.67770  665.66516  896.91029
     8932    84.0849        54.1648         -443.879      -443.879     400422715.13  670.67770  665.66516  896.91029
     8934    84.0874        54.1639         -445.177      -445.177     400736084.68  670.85261  665.83877  897.14420
     8936    84.0900        54.1629         -445.025      -445.025     400623739.98  670.78992  665.77654  897.06036
     8938    84.0927        54.1508         -450.189      -450.189     400623739.98  670.78992  665.77654  897.06036
     8940    84.0953        54.1611         -453.223      -453.223     400762614.29  670.86742  665.85346  897.16400
     8942    84.0979        54.1601         -445.660      -445.660     400864884.58  670.92448  665.91010  897.24031
     8944    84.1004        54.1592         -446.059      -446.059     401387852.08  671.21611  666.19955  897.63032
     8946    84.1030        54.1583         -447.724      -447.724     401457674.96  671.25503  666.23818  897.68237
     8948    84.1056        54.1574         -442.371      -442.371     401514995.95  671.28698  666.26989  897.72509
     8950    84.1083        54.1676         -442.515      -442.515     401656547.70  671.36586  666.34817  897.83057
     8952    84.1110        54.1667         -451.485      -451.485     402047990.17  671.58388  666.56457  898.12214
     8954    84.1135        54.1769         -454.235      -454.235     402954252.13  672.08811  667.06503  898.79646
     8956    84.1161        54.1760         -442.650      -442.650     403260851.63  672.25853  667.23418  899.02436
     8958    84.1185        54.1750         -443.741      -443.741     403600743.25  672.44735  667.42158  899.27687
     8960    84.1212        54.1741         -453.774      -453.774     403564129.08  672.42701  667.40140  899.24968
     8962    84.1238        54.1732         -452.229      -452.229     403710834.13  672.50848  667.48226  899.35863
     8964    84.1264        54.1722         -452.939      -452.939     404003760.31  672.67110  667.64366  899.57610
     8966    84.1290        54.1602         -450.352      -450.352     404003760.31  672.67110  667.64366  899.57610
     8968    84.1315        54.1481         -449.309      -449.309     404003760.31  672.67110  667.64366  899.57610
     8970    84.1341        54.1360         -448.698      -448.698     404003760.31  672.67110  667.64366  899.57610
     8972    84.1366        54.1351         -452.469      -452.469     403988873.60  672.66284  667.63546  899.56505
     8974    84.1392        54.1342         -449.259      -449.259     403947814.91  672.64005  667.61284  899.53457
     8976    84.1418        54.1444         -449.749      -449.749     404110333.52  672.73024  667.70236  899.65519
     8978    84.1443        54.1546         -451.889      -451.889     404544689.69  672.97118  667.94150  899.97741
     8980    84.1467        54.1537         -450.086      -450.086     404664104.09  673.03739  668.00722  900.06595
     8982    84.1493        54.1416         -455.342      -455.342     404664104.09  673.03739  668.00722  900.06595
     8984    84.1519        54.1518         -445.199      -445.199     404867947.79  673.15039  668.11937  900.21706
     8986    84.1545        54.1398         -440.144      -440.144     404867947.79  673.15039  668.11937  900.21706
     8988    84.1569        54.1389         -434.515      -434.515     405251146.28  673.36269  668.33009  900.50098
     8990    84.1595        54.1379         -429.533      -429.533     405514049.26  673.50827  668.47458  900.69567
     8992    84.1621        54.1370         -433.867      -433.867     405822426.97  673.67896  668.64399  900.92392
     8994    84.1647        54.1361         -438.340      -438.340     405987871.34  673.77049  668.73484  901.04634
     8996    84.1672        54.1352         -437.420      -437.420     406161052.17  673.86628  668.82991  901.17444
     8998    84.1698        54.1454         -444.445      -444.445     406404669.95  674.00098  668.96361  901.35458
     9000    84.1724        54.1333         -439.396      -439.396     406404669.95  674.00098  668.96361  901.35458
     9002    84.1751        54.1435         -440.023      -440.023     406266947.96  673.92484  668.88803  901.25275
     9004    84.1776        54.1537         -441.055      -441.055     406636829.04  674.12930  669.09096  901.52618
     9006    84.1801        54.1528         -441.166      -441.166     407155997.55  674.41607  669.37559  901.90969
     9008    84.1827        54.1519         -442.782      -442.782     407378870.57  674.53911  669.49771  902.07422
     9010    84.1852        54.1509         -436.409      -436.409     407649226.42  674.68829  669.64578  902.27373
     9012    84.1878        54.1611         -437.411      -437.411     408211134.28  674.99815  669.95332  902.68811
     9014    84.1902        54.1602         -445.555      -445.555     408728821.98  675.28337  670.23641  903.06954
     9016    84.1928        54.1593         -444.339      -444.339     408920499.23  675.38891  670.34116  903.21068
     9018    84.1953        54.1583         -451.280      -451.280     409350913.44  675.62579  670.57627  903.52747
     9020    84.1978        54.1574         -454.251      -454.251     409753368.55  675.84714  670.79596  903.82347
     9022    84.2003        54.1676         -448.283      -448.283     410277476.62  676.13517  671.08184  904.20866
     9024    84.2029        54.1777         -439.825      -439.825     410763951.16  676.40230  671.34697  904.56590
     9026    84.2055        54.1768         -447.310      -447.310     410816953.27  676.43139  671.37585  904.60481
     9028    84.2081        54.1759         -447.185      -447.185     411100569.31  676.58702  671.53031  904.81293
     9030    84.2106        54.1639         -436.341      -436.341     411100569.31  676.58702  671.53031  904.81293
     9032    84.2132        54.1519         -440.412      -440.412     411100569.31  676.58702  671.53031  904.81293
