No. moves  % accept.       <E_tot>         <E_sr>
     18818    49.7482        -7025.914       -7025.914
     18820    49.7482        -7025.925       -7025.925
     18822    49.7481        -7025.935       -7025.935
     18824    49.7480        -7025.944       -7025.944
     18826    49.7480        -7025.959       -7025.959
     18828    49.7481        -7025.978       -7025.978
     18830    49.7480        -7025.989       -7025.989
     18832    49.7479        -7026.001       -7026.001
     18834    49.7480        -7026.013       -7026.013
     18836    49.7480        -7026.025       -7026.025
     18838    49.7480        -7026.036       -7026.036
     18840    49.7481        -7026.043       -7026.043
     18842    49.7481        -7026.048       -7026.048
     18844    49.7482        -7026.052       -7026.052
     18846    49.7482        -7026.063       -7026.063
     18848    49.7482        -7026.070       -7026.070
     18850    49.7483        -7026.075       -7026.075
     18852    49.7482        -7026.081       -7026.081
     18854    49.7483        -7026.082       -7026.082
     18856    49.7483        -7026.088       -7026.088
     18858    49.7482        -7026.089       -7026.089
     18860    49.7483        -7026.089       -7026.089
     18862    49.7482        -7026.082       -7026.082
     18864    49.7483        -7026.085       -7026.085
     18866    49.7483        -7026.082       -7026.082
     18868    49.7482        -7026.085       -7026.085
     18870    49.7483        -7026.083       -7026.083
     18872    49.7483        -7026.080       -7026.080
     18874    49.7483        -7026.082       -7026.082
     18876    49.7483        -7026.084       -7026.084
     18878    49.7482        -7026.084       -7026.084
     18880    49.7483        -7026.089       -7026.089
     18882    49.7482        -7026.092       -7026.092
     18884    49.7481        -7026.097       -7026.097
     18886    49.7480        -7026.094       -7026.094
     18888    49.7480        -7026.088       -7026.088
     18890    49.7480        -7026.083       -7026.083
     18892    49.7479        -7026.075       -7026.075
     18894    49.7478        -7026.074       -7026.074
     18896    49.7478        -7026.075       -7026.075
     18898    49.7477        -7026.077       -7026.077
     18900    49.7477        -7026.079       -7026.079
     18902    49.7477        -7026.084       -7026.084
     18904    49.7475        -7026.082       -7026.082
     18906    49.7476        -7026.086       -7026.086
     18908    49.7476        -7026.082       -7026.082
     18910    49.7477        -7026.085       -7026.085
     18912    49.7477        -7026.088       -7026.088
     18914    49.7477        -7026.086       -7026.086
     18916    49.7478        -7026.083       -7026.083
     18918    49.7479        -7026.084       -7026.084
     18920    49.7479        -7026.084       -7026.084
     18922    49.7479        -7026.088       -7026.088
     18924    49.7478        -7026.103       -7026.103
     18926    49.7479        -7026.113       -7026.113
     18928    49.7479        -7026.123       -7026.123
     18930    49.7480        -7026.126       -7026.126
     18932    49.7479        -7026.129       -7026.129
     18934    49.7479        -7026.136       -7026.136
     18936    49.7480        -7026.133       -7026.133
     18938    49.7480        -7026.133       -7026.133
     18940    49.7480        -7026.136       -7026.136
     18942    49.7480        -7026.138       -7026.138
     18944    49.7481        -7026.133       -7026.133
     18946    49.7481        -7026.130       -7026.130
     18948    49.7480        -7026.129       -7026.129
     18950    49.7480        -7026.122       -7026.122
     18952    49.7479        -7026.117       -7026.117
     18954    49.7478        -7026.112       -7026.112
     18956    49.7478        -7026.102       -7026.102
     18958    49.7477        -7026.089       -7026.089
     18960    49.7477        -7026.075       -7026.075
     18962    49.7478        -7026.067       -7026.067
     18964    49.7478        -7026.063       -7026.063
     18966    49.7478        -7026.060       -7026.060
     18968    49.7477        -7026.055       -7026.055
     18970    49.7478        -7026.054       -7026.054
     18972    49.7478        -7026.057       -7026.057
     18974    49.7479        -7026.052       -7026.052
     18976    49.7479        -7026.044       -7026.044
     18978    49.7479        -7026.035       -7026.035
     18980    49.7479        -7026.030       -7026.030
     18982    49.7479        -7026.034       -7026.034
     18984    49.7479        -7026.035       -7026.035
     18986    49.7478        -7026.029       -7026.029
     18988    49.7478        -7026.017       -7026.017
     18990    49.7479        -7026.004       -7026.004
     18992    49.7479        -7025.994       -7025.994
     18994    49.7480        -7025.988       -7025.988
     18996    49.7479        -7025.985       -7025.985
     18998    49.7481        -7025.990       -7025.990
     19000    49.7481        -7025.990       -7025.990
     19002    49.7481        -7025.988       -7025.988
     19004    49.7481        -7025.985       -7025.985
     19006    49.7482        -7025.982       -7025.982
     19008    49.7482        -7025.980       -7025.980
     19010    49.7483        -7025.974       -7025.974
     19012    49.7483        -7025.972       -7025.972
     19014    49.7483        -7025.971       -7025.971
     19016    49.7483        -7025.964       -7025.964
     19018    49.7484        -7025.955       -7025.955
     19020    49.7484        -7025.944       -7025.944
     19022    49.7485        -7025.934       -7025.934
     19024    49.7486        -7025.920       -7025.920
     19026    49.7486        -7025.910       -7025.910
     19028    49.7486        -7025.905       -7025.905
     19030    49.7486        -7025.898       -7025.898
     19032    49.7485        -7025.882       -7025.882
     19034    49.7484        -7025.870       -7025.870
     19036    49.7484        -7025.862       -7025.862
     19038    49.7485        -7025.855       -7025.855
     19040    49.7484        -7025.844       -7025.844
     19042    49.7484        -7025.829       -7025.829
     19044    49.7484        -7025.822       -7025.822
     19046    49.7485        -7025.811       -7025.811
     19048    49.7484        -7025.803       -7025.803
     19050    49.7485        -7025.795       -7025.795
     19052    49.7485        -7025.794       -7025.794
     19054    49.7486        -7025.784       -7025.784
     19056    49.7485        -7025.782       -7025.782
     19058    49.7484        -7025.780       -7025.780
     19060    49.7484        -7025.778       -7025.778
     19062    49.7484        -7025.773       -7025.773
     19064    49.7486        -7025.772       -7025.772
     19066    49.7487        -7025.771       -7025.771
     19068    49.7487        -7025.772       -7025.772
     19070    49.7487        -7025.772       -7025.772
     19072    49.7487        -7025.769       -7025.769
     19074    49.7487        -7025.764       -7025.764
     19076    49.7487        -7025.762       -7025.762
     19078    49.7488        -7025.761       -7025.761
     19080    49.7488        -7025.761       -7025.761
     19082    49.7488        -7025.756       -7025.756
     19084    49.7488        -7025.747       -7025.747
     19086    49.7488        -7025.746       -7025.746
     19088    49.7488        -7025.741       -7025.741
     19090    49.7487        -7025.736       -7025.736
     19092    49.7487        -7025.727       -7025.727
     19094    49.7487        -7025.723       -7025.723
     19096    49.7487        -7025.726       -7025.726
     19098    49.7487        -7025.729       -7025.729
     19100    49.7487        -7025.730       -7025.730
     19102    49.7488        -7025.731       -7025.731
     19104    49.7487        -7025.728       -7025.728
     19106    49.7487        -7025.722       -7025.722
     19108    49.7487        -7025.724       -7025.724
     19110    49.7488        -7025.734       -7025.734
     19112    49.7488        -7025.733       -7025.733
     19114    49.7487        -7025.731       -7025.731
     19116    49.7487        -7025.730       -7025.730
     19118    49.7488        -7025.738       -7025.738
     19120    49.7488        -7025.734       -7025.734
     19122    49.7488        -7025.732       -7025.732
     19124    49.7488        -7025.731       -7025.731
