No. moves  % accept.       <E_tot>         <E_sr>
     21294    49.7614        -7021.224       -7021.224
     21296    49.7615        -7021.231       -7021.231
     21298    49.7615        -7021.235       -7021.235
     21300    49.7614        -7021.237       -7021.237
     21302    49.7614        -7021.234       -7021.234
     21304    49.7613        -7021.233       -7021.233
     21306    49.7612        -7021.230       -7021.230
     21308    49.7613        -7021.224       -7021.224
     21310    49.7612        -7021.222       -7021.222
     21312    49.7612        -7021.217       -7021.217
     21314    49.7612        -7021.214       -7021.214
     21316    49.7612        -7021.215       -7021.215
     21318    49.7612        -7021.208       -7021.208
     21320    49.7612        -7021.201       -7021.201
     21322    49.7612        -7021.193       -7021.193
     21324    49.7611        -7021.189       -7021.189
     21326    49.7611        -7021.187       -7021.187
     21328    49.7612        -7021.187       -7021.187
     21330    49.7613        -7021.187       -7021.187
     21332    49.7613        -7021.183       -7021.183
     21334    49.7613        -7021.174       -7021.174
     21336    49.7612        -7021.167       -7021.167
     21338    49.7613        -7021.158       -7021.158
     21340    49.7613        -7021.149       -7021.149
     21342    49.7613        -7021.142       -7021.142
     21344    49.7612        -7021.135       -7021.135
     21346    49.7611        -7021.126       -7021.126
     21348    49.7612        -7021.114       -7021.114
     21350    49.7613        -7021.103       -7021.103
     21352    49.7613        -7021.095       -7021.095
     21354    49.7612        -7021.092       -7021.092
     21356    49.7612        -7021.090       -7021.090
     21358    49.7613        -7021.088       -7021.088
     21360    49.7613        -7021.084       -7021.084
     21362    49.7613        -7021.080       -7021.080
     21364    49.7612        -7021.079       -7021.079
     21366    49.7612        -7021.076       -7021.076
     21368    49.7612        -7021.073       -7021.073
     21370    49.7612        -7021.072       -7021.072
     21372    49.7611        -7021.071       -7021.071
     21374    49.7611        -7021.067       -7021.067
     21376    49.7610        -7021.062       -7021.062
     21378    49.7610        -7021.058       -7021.058
     21380    49.7610        -7021.058       -7021.058
     21382    49.7609        -7021.052       -7021.052
     21384    49.7609        -7021.046       -7021.046
     21386    49.7610        -7021.041       -7021.041
     21388    49.7610        -7021.028       -7021.028
     21390    49.7610        -7021.019       -7021.019
     21392    49.7611        -7021.011       -7021.011
     21394    49.7611        -7021.004       -7021.004
     21396    49.7612        -7020.999       -7020.999
     21398    49.7612        -7020.995       -7020.995
     21400    49.7612        -7020.989       -7020.989
     21402    49.7613        -7020.983       -7020.983
     21404    49.7613        -7020.977       -7020.977
     21406    49.7614        -7020.976       -7020.976
     21408    49.7614        -7020.981       -7020.981
     21410    49.7614        -7020.982       -7020.982
     21412    49.7615        -7020.985       -7020.985
     21414    49.7614        -7020.981       -7020.981
     21416    49.7614        -7020.982       -7020.982
     21418    49.7613        -7020.984       -7020.984
     21420    49.7612        -7020.984       -7020.984
     21422    49.7612        -7020.985       -7020.985
     21424    49.7612        -7020.985       -7020.985
     21426    49.7612        -7020.986       -7020.986
     21428    49.7612        -7020.983       -7020.983
     21430    49.7612        -7020.977       -7020.977
     21432    49.7612        -7020.973       -7020.973
     21434    49.7613        -7020.966       -7020.966
     21436    49.7613        -7020.963       -7020.963
     21438    49.7613        -7020.962       -7020.962
     21440    49.7613        -7020.957       -7020.957
     21442    49.7614        -7020.954       -7020.954
     21444    49.7614        -7020.951       -7020.951
     21446    49.7615        -7020.954       -7020.954
     21448    49.7614        -7020.954       -7020.954
     21450    49.7614        -7020.956       -7020.956
     21452    49.7614        -7020.960       -7020.960
     21454    49.7613        -7020.964       -7020.964
     21456    49.7614        -7020.964       -7020.964
     21458    49.7614        -7020.963       -7020.963
     21460    49.7615        -7020.960       -7020.960
     21462    49.7615        -7020.953       -7020.953
     21464    49.7615        -7020.950       -7020.950
     21466    49.7616        -7020.941       -7020.941
     21468    49.7616        -7020.939       -7020.939
     21470    49.7616        -7020.937       -7020.937
     21472    49.7617        -7020.938       -7020.938
     21474    49.7618        -7020.941       -7020.941
     21476    49.7618        -7020.945       -7020.945
     21478    49.7617        -7020.952       -7020.952
     21480    49.7618        -7020.956       -7020.956
     21482    49.7618        -7020.966       -7020.966
     21484    49.7617        -7020.973       -7020.973
     21486    49.7617        -7020.976       -7020.976
     21488    49.7617        -7020.979       -7020.979
     21490    49.7617        -7020.979       -7020.979
     21492    49.7617        -7020.978       -7020.978
     21494    49.7617        -7020.984       -7020.984
     21496    49.7617        -7020.983       -7020.983
     21498    49.7618        -7020.986       -7020.986
     21500    49.7617        -7020.985       -7020.985
     21502    49.7618        -7020.982       -7020.982
     21504    49.7618        -7020.984       -7020.984
     21506    49.7618        -7020.983       -7020.983
     21508    49.7619        -7020.983       -7020.983
     21510    49.7620        -7020.989       -7020.989
     21512    49.7620        -7020.990       -7020.990
     21514    49.7620        -7020.987       -7020.987
     21516    49.7620        -7020.991       -7020.991
     21518    49.7620        -7020.992       -7020.992
     21520    49.7620        -7020.993       -7020.993
     21522    49.7622        -7020.995       -7020.995
     21524    49.7623        -7020.992       -7020.992
     21526    49.7623        -7020.991       -7020.991
     21528    49.7623        -7020.987       -7020.987
     21530    49.7623        -7020.984       -7020.984
     21532    49.7623        -7020.983       -7020.983
     21534    49.7623        -7020.978       -7020.978
     21536    49.7623        -7020.975       -7020.975
     21538    49.7623        -7020.975       -7020.975
     21540    49.7623        -7020.979       -7020.979
     21542    49.7623        -7020.978       -7020.978
     21544    49.7622        -7020.975       -7020.975
     21546    49.7622        -7020.976       -7020.976
     21548    49.7622        -7020.973       -7020.973
     21550    49.7623        -7020.971       -7020.971
     21552    49.7622        -7020.971       -7020.971
     21554    49.7622        -7020.971       -7020.971
     21556    49.7622        -7020.968       -7020.968
     21558    49.7623        -7020.966       -7020.966
     21560    49.7623        -7020.969       -7020.969
     21562    49.7624        -7020.969       -7020.969
     21564    49.7624        -7020.971       -7020.971
     21566    49.7624        -7020.972       -7020.972
     21568    49.7624        -7020.973       -7020.973
     21570    49.7625        -7020.974       -7020.974
     21572    49.7625        -7020.978       -7020.978
     21574    49.7625        -7020.981       -7020.981
     21576    49.7624        -7020.985       -7020.985
     21578    49.7623        -7020.993       -7020.993
     21580    49.7623        -7020.997       -7020.997
     21582    49.7623        -7020.997       -7020.997
     21584    49.7623        -7020.999       -7020.999
     21586    49.7624        -7020.999       -7020.999
     21588    49.7624        -7020.999       -7020.999
     21590    49.7624        -7020.998       -7020.998
     21592    49.7624        -7021.001       -7021.001
     21594    49.7625        -7021.004       -7021.004
     21596    49.7625        -7021.006       -7021.006
     21598    49.7626        -7021.007       -7021.007
     21600    49.7625        -7021.012       -7021.012
